premise,hypothesis,label
This situation reminds me of the Conservative Party of Canadas opposition to a parliamentary vote condemning Islamophobia following the terrorist attack on a mosque in Quebec that killed six people.. We must condemn hatred from all sides. You know where these people are all coming from and what their intent is and their followers were blogging the same Islamophobic garbage right here on the Globe website.. They are the same as Trump.,Members of a political group are racist.,1.0
This situation reminds me of the Conservative Party of Canadas opposition to a parliamentary vote condemning Islamophobia following the terrorist attack on a mosque in Quebec that killed six people.. We must condemn hatred from all sides. You know where these people are all coming from and what their intent is and their followers were blogging the same Islamophobic garbage right here on the Globe website.. They are the same as Trump.,Members of a political group are violent.,1.0
This situation reminds me of the Conservative Party of Canadas opposition to a parliamentary vote condemning Islamophobia following the terrorist attack on a mosque in Quebec that killed six people.. We must condemn hatred from all sides. You know where these people are all coming from and what their intent is and their followers were blogging the same Islamophobic garbage right here on the Globe website.. They are the same as Trump.,Members of a political group commit crimes.,1.0
This situation reminds me of the Conservative Party of Canadas opposition to a parliamentary vote condemning Islamophobia following the terrorist attack on a mosque in Quebec that killed six people.. We must condemn hatred from all sides. You know where these people are all coming from and what their intent is and their followers were blogging the same Islamophobic garbage right here on the Globe website.. They are the same as Trump.,Members of a political group are hateful.,1.0
How dare you. How dare you a white girl who didnt vote for the most asinine inhuman being who ever became president give me a ration o shit without using your real name.,A person belonging to a political group is stupid.,1.0
How dare you. How dare you a white girl who didnt vote for the most asinine inhuman being who ever became president give me a ration o shit without using your real name.,A person belonging to a political group is crazy.,1.0
How dare you. How dare you a white girl who didnt vote for the most asinine inhuman being who ever became president give me a ration o shit without using your real name.,Members of a political group dislike a gender or lgbtq.,1.0
How dare you. How dare you a white girl who didnt vote for the most asinine inhuman being who ever became president give me a ration o shit without using your real name.,Things are worse due to a political group.,1.0
Right so why dont you just state what type of animal you think blacks are? You characterize human beings as less than farm animals. RACIST POS.,Members of a political group dislike a gender or lgbtq.,1.0
Right so why dont you just state what type of animal you think blacks are? You characterize human beings as less than farm animals. RACIST POS.,Members of a political group are racist.,1.0
Right so why dont you just state what type of animal you think blacks are? You characterize human beings as less than farm animals. RACIST POS.,Members of a political group are hateful.,1.0
