,Unnamed: 0,comment_text,identity_attack_x,bias,target,category,rationale,predicted_label,predicted_scores
105,938,You sound like a part of our problem not a solution. The slur on gay folks and the Pepe the frog  cartoon showing Trump forcing himself on a blond woman Hilary? give you away. Go spread your hate elsewhere.,0.271428571,neutral,,none,,neutral,"[-3.157460927963257, 0.6760942935943604, 2.8583106994628906]"
106,2185,Investigators worked through the night to determine what led a truck driver to plow down people on a riverfront bike path near the World Trade Center brandishing air guns and yelling God is great in Arabic  Gee it is POSSIBLE that his actions had SOMETHING to do with his membership in the death cult called islam.....,0.6,bias,muslims,religion,prejudice against muslims,entailment,"[0.37982377409935, 1.8017576932907104, -1.5404160022735596]"
107,2786,Im not sure why thinking half of Trump supporters are a basket of deplorables who are racist sexist homophobic xenophobic and Islamophobic makes somebody prejudiced and closed minded. Its simply a statement of fact.,0.5,neutral,,none,,contradiction,"[0.9591327905654907, -0.7749211192131042, 0.05289192125201225]"
108,913,One muslim casualty vs the hundreds and thousands of victims of muslim terrorism this year alone. Darn islamophobia.  I take it you are not including the hundreds of thousands of Muslims bombed back to the Stoneage in the Middle East.,0.6,bias,muslims,religion,prejudice against muslims,neutral,"[-2.0794386863708496, -0.23704157769680023, 2.8533825874328613]"
109,2404,The DSM once considered homosexuality a mental disorder.   That changed with further understanding.,0.272727273,neutral,,none,,neutral,"[-0.9077816009521484, 0.2774401307106018, 1.2272465229034424]"
110,3561,What is that to mean? There are Jews in our socalled presidents inner circle. There are Jews on the staff of WSJ. There are Jews who are child molesters. There are Jews who are Catholic Muslim Atheist etc.,0.8,bias,jews,religion,prejudice against jews,entailment,"[-0.38357776403427124, 1.210714340209961, -0.5806559920310974]"
111,1295,In the 50s  Muslim garb would have been assumed to be some obscure order of Catholic nuns.,0.5,bias,"muslims,christians",religion,prejudice against muslims and christians,entailment,"[-0.23036150634288788, 1.9571378231048584, -0.8277564644813538]"
112,3716,Well DC you got me all wrong.  Iodinate hate the Muslims Im terrified of them.  I know that once they are in control I will be forced to convert or die. And since Im a born again Christian Ill have to let them behead me.  And of course the Muslims in Lane Co. behave in a benign manner they are practicing Taqiyya.  And if you dont know what that means then you are just simply ignorant of the facts. So check it out apology not necessary just need educating.,0.605698529,bias,muslims,religion,prejudice against muslims,neutral,"[-1.937436580657959, 0.6319429278373718, 2.197446346282959]"
113,26,Even hate speech is protected do you not know?  White nationalists are rarely satisfied with verbalizing their hatred training every day for putting it into action.,0.6,bias,whites,race,prejudice against whites,entailment,"[-2.107527256011963, 1.4983769655227661, 1.3431141376495361]"
114,2157,Deport neonazis and white supremacists.,0.657894737,bias,whites,race,prejudice against whites,neutral,"[-1.499997854232788, 0.42825382947921753, 1.577049970626831]"
115,4100,What the heck is a pure Republican?  Corrupt Bastards Club?  Take taxpayers money and overseas bank your own?  Bash homosexuals when you have given birth to a homosexual Phyllis Schalfly and Dick Cheney take the nation into two wars Iraq and Afghanistan and rack up 7 trillion?  Support deregulation and bankrupt the nation?  You mean that kind of pure Republicanism?  Tell the truth without red ears.,0.518518519,bias,,lgbtq,,neutral,"[-1.041747808456421, -0.1741829663515091, 1.6382617950439453]"
116,1463,Why are most conservatives against actual people?  No heart?     Gays shouldnt have any rights Women are too stupid to control their own bodies.  But love the orange toddler,0.608695652,bias,"gays,women","lgbtq,gender",prejudice against gays and women,neutral,"[-2.8602042198181152, 0.11872977763414383, 2.839181900024414]"
117,4158,But you hate Muslims,0.605263158,neutral,,none,,neutral,"[-3.822754144668579, 1.1291865110397339, 3.0772716999053955]"
118,871,Pshaw. We know all women are liars and men at least white christian ones dont beat their families. We all know justice is swift and accurate.,0.5,bias,"women,whites,christians","gender,race,religion",prejudice against women and white christians,entailment,"[-0.5083414912223816, 0.8127748370170593, 0.32088416814804077]"
119,2444,Kudos to the City of Seward for standing up to the dog nazis. I love dogs but I have real problems with a lot of dog people. Some of them are worse than religious fanatics.,0.5,neutral,,none,,neutral,"[-1.1487455368041992, 0.63765549659729, 1.5607600212097168]"
120,1629,Another one who claims that his fear and loathing of homosexuals is based on Church teaching. As Christ taught us You shall love your neighbor as yourself unless the neighbor is gay. That neighbor shall not be loved.,0.5,bias,"christians,gays","religion,lgbtq",prejudice against christians and towards gays,entailment,"[-0.9443413615226746, 1.5744789838790894, 0.26643192768096924]"
121,3063,A self loathing white male. The most useless form of humanity of the planet.,0.514285714,bias,whites,race,prejudice against whites,neutral,"[-2.7445223331451416, 1.2354414463043213, 1.655388355255127]"
122,1323,A little bit of a Leprechaun in his Irish genes.,0.8,neutral,,none,,neutral,"[-0.1444501280784607, -0.08117739111185074, 0.7922544479370117]"
123,4,Another Muslim commits a terrorist act and democrats will once again blame the NRA. NYC New Jersey Minnesota Orlando San Bernardino. Get it yet?,0.5,bias,muslims,religion,prejudice against muslims,entailment,"[-0.4473322331905365, 1.3682681322097778, -0.10227159410715103]"
124,2655,I caught that also Peter. Benito Amilcare Andrea Mussolini was an Italian politician journalist and leader of the National Fascist Party ruling the country as Prime Minister from 1922 to 1943. Fascist Party. But I am seeing a lot of people trying to blame everything on the altleft. BTW altright is too cute of a name for white supremacists.,0.5,bias,whites,race,prejudice against whites,entailment,"[-1.0744824409484863, 1.714719533920288, 0.23819176852703094]"
125,4002,Propaganda of homosexuality should be forbidden.,0.6,bias,lgbtq,lgbtq,prejudice against lgbtq,neutral,"[-1.744767665863037, 0.900030255317688, 1.585179328918457]"
126,159,Right. Lets give more money to the Catholic school system. Maybe the pedophile priests and bishops will use condoms from now on when they sexually molest innocent little boys. The pedophiles all belong in jail.,0.5,bias,christians,religion,prejudice against christians,entailment,"[-0.14156657457351685, 1.0268326997756958, -0.7254912853240967]"
127,916,trump is a racist and bigot.  he tried to undermine Obama citizenship he dislikes muslims blacks and other minorities and made denigrating remarks against the muslim mayor.  had the mayor been white he would not have made those comments.  he hired an outwardly racist AG in sessions etc.  he did not rent to blacks in their apartments in NYC. etc.,0.5125,neutral,,none,,neutral,"[-2.524585485458374, 0.4766910672187805, 2.7146403789520264]"
128,2973,WOHLESS COMMENT from an mental ill women. Go back on your meds and stop embarrassing yourself with your gross ignorance.,0.257142857,neutral,,none,,neutral,"[-2.167248010635376, 1.163394808769226, 1.9231138229370117]"
129,2519,when will this loser go away and take the muslim with you.,0.85371179,bias,muslims,religion,prejudice against muslims,entailment,"[-1.2369904518127441, 1.244625210762024, 0.6337084174156189]"
130,1961,The new law which ludicrously requires transgender people to use the restroom consistent with the sex on their birth certificates  Yeah how dare we ask people to use the bathroom that fits their sex   How ludicrous ,0.8,bias,transgenders,lgbtq,prejudice against transgenders,entailment,"[-1.9033775329589844, 1.734236717224121, 0.4284932315349579]"
131,474,You boys just keep forgetting that the worst terrorist attack except 911 was committed by a white native born American.,0.6,bias,whites,race,prejudice against whites,entailment,"[0.05519356578588486, 2.2310991287231445, -1.4535865783691406]"
132,1973,Funny that you havent mentioned the Viagra or the cigarettes they used to pass out only the transgender.,0.5,bias,transgenders,lgbtq,prejudiced against transgenders,entailment,"[0.361192524433136, 1.4733362197875977, -1.4823739528656006]"
133,701,Maybe Canadian border guards should turn back a couple of white Americans and listen to them scream.,0.5,bias,"canadians,whites",race,prejudice towards canadians and whites,entailment,"[-0.2118241935968399, 2.00581693649292, -0.8515170216560364]"
134,3981,SO MUCH WINNING BY NIKKI HALEY  shes going to make a great first woman president sorry Hillary but no one likes you but everyone likes Nikki Haley plus shes way better looking and not a lesbian :o,0.6,bias,lesbians,lgbtq,prejudice against lesbians,entailment,"[-1.9079294204711914, 2.9418582916259766, -0.5809745788574219]"
135,566,Oh dont even dare mention the untouchables to her. She will just blame white people for that.,0.7,bias,whites,race,prejudice against whites,entailment,"[-1.7866225242614746, 1.5943751335144043, 1.0011603832244873]"
136,1030,So the Globe is starting again with these poor Muslim articles?  Last years 100 articles werent enough?,0.5,bias,muslims,religion,prejudice against muslims,entailment,"[-1.717050552368164, 2.1609268188476562, 0.02739858068525791]"
