,Unnamed: 0,comment_text,identity_attack_x,bias,target,category,rationale,predicted_label,predicted_scores
112,3716,Well DC you got me all wrong.  Iodinate hate the Muslims Im terrified of them.  I know that once they are in control I will be forced to convert or die. And since Im a born again Christian Ill have to let them behead me.  And of course the Muslims in Lane Co. behave in a benign manner they are practicing Taqiyya.  And if you dont know what that means then you are just simply ignorant of the facts. So check it out apology not necessary just need educating.,0.605698529,bias,muslims,religion,prejudice against muslims,contradiction,"[0.019700899720191956, -0.05356380715966225]"
113,26,Even hate speech is protected do you not know?  White nationalists are rarely satisfied with verbalizing their hatred training every day for putting it into action.,0.6,bias,whites,race,prejudice against whites,contradiction,"[0.07639877498149872, 0.011816129088401794]"
114,2157,Deport neonazis and white supremacists.,0.657894737,bias,whites,race,prejudice against whites,entailment,"[0.027059311047196388, 0.17394700646400452]"
115,4100,What the heck is a pure Republican?  Corrupt Bastards Club?  Take taxpayers money and overseas bank your own?  Bash homosexuals when you have given birth to a homosexual Phyllis Schalfly and Dick Cheney take the nation into two wars Iraq and Afghanistan and rack up 7 trillion?  Support deregulation and bankrupt the nation?  You mean that kind of pure Republicanism?  Tell the truth without red ears.,0.518518519,bias,,lgbtq,,entailment,"[-0.03807630017399788, 0.013725623488426208]"
116,1463,Why are most conservatives against actual people?  No heart?     Gays shouldnt have any rights Women are too stupid to control their own bodies.  But love the orange toddler,0.608695652,bias,"gays,women","lgbtq,gender",prejudice against gays and women,contradiction,"[0.04849346727132797, 0.047621991485357285]"
117,4158,But you hate Muslims,0.605263158,neutral,,none,,contradiction,"[0.019412176683545113, -0.0453457236289978]"
118,871,Pshaw. We know all women are liars and men at least white christian ones dont beat their families. We all know justice is swift and accurate.,0.5,bias,"women,whites,christians","gender,race,religion",prejudice against women and white christians,contradiction,"[0.08428104221820831, -0.0008911233744584024]"
119,2444,Kudos to the City of Seward for standing up to the dog nazis. I love dogs but I have real problems with a lot of dog people. Some of them are worse than religious fanatics.,0.5,neutral,,none,,entailment,"[-0.203279048204422, -0.11564807593822479]"
120,1629,Another one who claims that his fear and loathing of homosexuals is based on Church teaching. As Christ taught us You shall love your neighbor as yourself unless the neighbor is gay. That neighbor shall not be loved.,0.5,bias,"christians,gays","religion,lgbtq",prejudice against christians and towards gays,entailment,"[0.023761801421642303, 0.026823170483112335]"
121,3063,A self loathing white male. The most useless form of humanity of the planet.,0.514285714,bias,whites,race,prejudice against whites,contradiction,"[0.14675723016262054, 0.010679765604436398]"
122,1323,A little bit of a Leprechaun in his Irish genes.,0.8,neutral,,none,,contradiction,"[0.19791987538337708, -0.10063445568084717]"
123,4,Another Muslim commits a terrorist act and democrats will once again blame the NRA. NYC New Jersey Minnesota Orlando San Bernardino. Get it yet?,0.5,bias,muslims,religion,prejudice against muslims,entailment,"[0.015518490225076675, 0.16614499688148499]"
124,2655,I caught that also Peter. Benito Amilcare Andrea Mussolini was an Italian politician journalist and leader of the National Fascist Party ruling the country as Prime Minister from 1922 to 1943. Fascist Party. But I am seeing a lot of people trying to blame everything on the altleft. BTW altright is too cute of a name for white supremacists.,0.5,bias,whites,race,prejudice against whites,contradiction,"[-0.023285172879695892, -0.08808423578739166]"
125,4002,Propaganda of homosexuality should be forbidden.,0.6,bias,lgbtq,lgbtq,prejudice against lgbtq,entailment,"[-0.10909908264875412, -0.021910909563302994]"
126,159,Right. Lets give more money to the Catholic school system. Maybe the pedophile priests and bishops will use condoms from now on when they sexually molest innocent little boys. The pedophiles all belong in jail.,0.5,bias,christians,religion,prejudice against christians,contradiction,"[0.09071352332830429, -0.03692502900958061]"
127,916,trump is a racist and bigot.  he tried to undermine Obama citizenship he dislikes muslims blacks and other minorities and made denigrating remarks against the muslim mayor.  had the mayor been white he would not have made those comments.  he hired an outwardly racist AG in sessions etc.  he did not rent to blacks in their apartments in NYC. etc.,0.5125,neutral,,none,,entailment,"[0.07761413604021072, 0.17407958209514618]"
128,2973,WOHLESS COMMENT from an mental ill women. Go back on your meds and stop embarrassing yourself with your gross ignorance.,0.257142857,neutral,,none,,entailment,"[-0.05918117240071297, 0.041101519018411636]"
129,2519,when will this loser go away and take the muslim with you.,0.85371179,bias,muslims,religion,prejudice against muslims,entailment,"[-0.010930005460977554, 0.1434451788663864]"
130,1961,The new law which ludicrously requires transgender people to use the restroom consistent with the sex on their birth certificates  Yeah how dare we ask people to use the bathroom that fits their sex   How ludicrous ,0.8,bias,transgenders,lgbtq,prejudice against transgenders,entailment,"[-0.2901240885257721, 0.03487011045217514]"
131,474,You boys just keep forgetting that the worst terrorist attack except 911 was committed by a white native born American.,0.6,bias,whites,race,prejudice against whites,entailment,"[-0.23983800411224365, -0.14721937477588654]"
132,1973,Funny that you havent mentioned the Viagra or the cigarettes they used to pass out only the transgender.,0.5,bias,transgenders,lgbtq,prejudiced against transgenders,entailment,"[0.034120768308639526, 0.09691093862056732]"
133,701,Maybe Canadian border guards should turn back a couple of white Americans and listen to them scream.,0.5,bias,"canadians,whites",race,prejudice towards canadians and whites,entailment,"[0.012071974575519562, 0.11737214028835297]"
134,3981,SO MUCH WINNING BY NIKKI HALEY  shes going to make a great first woman president sorry Hillary but no one likes you but everyone likes Nikki Haley plus shes way better looking and not a lesbian :o,0.6,bias,lesbians,lgbtq,prejudice against lesbians,contradiction,"[-0.1035592183470726, -0.17977172136306763]"
135,566,Oh dont even dare mention the untouchables to her. She will just blame white people for that.,0.7,bias,whites,race,prejudice against whites,entailment,"[-0.2893831729888916, 0.23552601039409637]"
136,1030,So the Globe is starting again with these poor Muslim articles?  Last years 100 articles werent enough?,0.5,bias,muslims,religion,prejudice against muslims,contradiction,"[0.05550127848982811, -0.025101860985159874]"
137,1051,Another Muslim jerk amazing how Alaska has changed in the past 30 yrs. or so look all low lifes that are allowed to come here and comment murder but thats okay. we have a house full of jerks sitting in Juneau allowing this to happen.,0.78125,bias,muslims,religion,prejudice against muslims,contradiction,"[-0.1084306612610817, -0.11497613787651062]"
138,3893,The leaked 300 dollar story and now this are softening up propaganda pieces so that when it rises only a relatively smaller amount useful idiot Canadians will be suckered into believing they got a deal.    When will Canadians wake to the propaganda tactics and fake news around climate change? .,0.9,bias,canadians,political,prejudice against canadians,entailment,"[0.029317226260900497, 0.08690851181745529]"
139,1352,Why are Mexicans always stabbing and shooting each other?,0.528571429,bias,mexicans,race,prejudice against mexicans,entailment,"[0.025831228122115135, 0.09638208150863647]"
140,2171,Black of course... These people dont belong in a civil society. They should be repatriated with the African continent so they can behave like savages and be comfortable hacking each other to death with machetes.,0.909580194,bias,blacks,race,prejudice against blacks,entailment,"[-0.01506039872765541, 0.09500138461589813]"
141,4322,I dont think Asians are more resourceful than Africans is the correct diagnosis.  Asia had a very different set of conditions in place before any colonialism which meant it was better placed to  rebound afterwards.,0.5,bias,"asians,africans",race,prejudice against asians and africans,entailment,"[-0.10010014474391937, -0.04017193242907524]"
142,3466,It would have been fact if she said ...no deadly Islamic terrorist attacks... and not simply no deadly terrorist attacks.  Shes so stupid she doesnt even recognize this.,0.257575758,bias,muslims,religion,prejudice against muslims,entailment,"[-0.18139596283435822, 0.06589855253696442]"
